back_rows,counter,block_notice,session_typy_block,NO,block,session_typy,numbers_v,corr_respond_v,numbers_a,corr_respond_a,trials_all.thisRepN,trials_all.thisTrialN,trials_all.thisN,trials_all.thisIndex,trials_rows.thisRepN,trials_rows.thisTrialN,trials_rows.thisN,trials_rows.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,nasa_loop.thisRepN,nasa_loop.thisTrialN,nasa_loop.thisN,nasa_loop.thisIndex,thisRow.t,notes,instructions.started,instructionsTxt.started,fix_stimulus_2.started,fix_stimulus_2.stopped,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,n_choose.started,dual_box.started,dual_box.stopped,model_choosing.started,sa_img.started,dual_img.started,sv_img.started,sa_text.started,dual_text.started,sv_text.started,sa_t.started,sv_t.started,dual_t.started,n_choose.stopped,model_choosing.x,model_choosing.y,model_choosing.leftButton,model_choosing.midButton,model_choosing.rightButton,model_choosing.clicked_name,block_notice.started,notice_textbox.started,text_2.started,text_2.stopped,key_resp_3.started,block_notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,fix.started,frame_fix.started,key_not_left_2.started,key_not_right_2.started,fix.stopped,frame_fix.stopped,key_not_left_2.stopped,key_not_right_2.stopped,fixation.stopped,stimulus_setting.started,stimulus_setting.stopped,trial.started,trial_counter_2.started,trial_counter_2.stopped,fix_stimulus.started,key_resp_v.started,stimulus_block.started,frame_trial.started,key_not_left.started,key_not_right.started,stimulus_block.stopped,trial.stopped,key_resp_v.keys,verval_resp_a.clip,feedback.started,trial_counter_f.started,trial_counter_f.stopped,fix_stimulus_feedback.started,fix_stimulus_feedback.stopped,frame_trial_2.started,frame_trial_2.stopped,feedback.stopped,RT_visual,trial-state_adudio,correct_visual,correct_visual_target,correct_visual_none-target,trial-state_visual,Block_name,Session,key_resp_v.rt,key_resp_v.duration,oral_resp_a.rt,oral_resp_a.keys,length_original_audio,end_block.started,key_resp_2.started,end_block_message.started,end_block_message.stopped,end_block.stopped,key_resp_2.keys,NASA.started,form.started,mouse_4.started,nasa_title.started,NASA.stopped,form.index,form.itemText,form.type,form.font,form.markerColor,form.response,form.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,scale_sub_box.started,stimulus_audio.started,verval_resp_a.started,key_resp_2.rt,key_resp_2.duration,end.started,text.started,key_resp_4.started,end.stopped,key_resp_4.keys,Group,ID,First_Language,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 153
84:126,3/4,2-,dual,122.0,3/4,dual,3.0,a,7.0,l,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,37.0,37.0,37.0,,,,,1013.4642563999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.3439199999848,1013.3441721999844,1013.3441840999876,1013.4642563999804,1013.4642563999804,1013.4642563999804,1013.4642563999804,1013.4642563999804,1013.4642563999804,1013.4642563999804,1013.4642563999804,1013.9695545999856,1015.8411421999916,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.24.543.wav,1015.8527007999946,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.0770398000022,1015.9501359999996,1879.0,target,1.0,0.0,1.0,non-target,3/4,dual_t,1.878818199998932,,1.2733957219251337,YES,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.4381709399864,0.0935362000018358,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,123.0,3/4,dual,7.0,l,8.0,l,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,38.0,38.0,38.0,,,,,1016.0770398000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.9504292999918,1015.9506519999996,1015.950664999982,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.0770398000022,1016.5913525999932,1018.441327699984,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.27.144.wav,1018.4546764999976,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.5568159999966,[],target,0.0,0.0,0.0,target,3/4,dual_t,0.001,,2.2336065573770494,YES,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0600412600062,0.0996610000147484,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,124.0,3/4,dual,3.0,l,6.0,a,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,39.0,39.0,39.0,,,,,1018.6789928000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.557109699992,1018.5573208999996,1018.5573364000012,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.6789928000072,1018.6789928000072,1019.1937654000068,1021.0440068999887,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.29.747.wav,1021.0569586000056,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.1557556999906,[],non-target,0.0,0.0,0.0,target,3/4,dual_t,0.001,,0.007042253521126762,NO_RESPOND,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.6602134599844,0.0944559999916236,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,125.0,3/4,dual,7.0,l,3.0,a,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,40.0,40.0,40.0,,,,,1021.2875220999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.156087099982,1021.1562932999803,1021.1563049999822,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.2875220999996,1021.7939932000008,1023.647292699985,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.32.345.wav,1023.6550002000004,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.7576936999976,682.0,non-target,1.0,1.0,0.0,target,3/4,dual_t,0.6824530999874696,,1.6263812154696133,NO,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.2628552599956,0.1033128999988548,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,126.0,3/4,dual,2.0,a,3.0,a,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,41.0,41.0,41.0,,,,,1023.8805297999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.757949699997,1023.7581230000068,1023.7581346999796,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.8805297999934,1023.8805297999934,1024.3799810000055,1026.2520409999995,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.34.948.wav,1026.2574500000046,1026.3651387999998,1026.3651387999998,1026.3651387999998,1026.3651387999998,1026.3651387999998,1026.3651387999998,1026.3517556999868,1500.0,non-target,0.0,0.0,0.0,non-target,3/4,dual_t,1.4997572000138462,,1.1091549295774648,YES,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.8662293599948,0.0946527000050991,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,,,,,,,,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3518603999985,1026.3651387999998,1026.3651387999998,1026.3651387999998,1028.3346465000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,127.0,4/4,dual,1.0,control,1.0,control,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,1039.5793732999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.334995799989,1028.3507027000014,1028.3507027000014,1028.3507027000014,1028.3507027000014,1038.310943999997,l,9.949234200001229,,1038.3112149999945,1038.4273097999976,1038.4273097999976,1038.4273097999976,1038.4273097999976,1039.5793732999882,1039.5793732999882,1039.5793732999882,1039.5793732999882,1039.4121256000071,1039.454516800004,1039.454857100005,1039.4548685000043,1039.5793732999882,1039.5793732999882,1039.5793732999882,1039.5793732999882,1039.5793732999882,1039.5793732999882,1039.5793732999882,1039.5793732999882,1040.078937299986,1041.9481854999904,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.50.642.wav,1041.9525773999922,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.0475023000035,[],control,0.0,0.0,0.0,control,4/4,dual_t,0.001,,0.007575757575757575,NO_RESPOND,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.563588180006,0.0930411999870557,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,128.0,4/4,dual,6.0,control,7.0,control,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,,,,,1042.1704749999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.0477948999903,1042.0479988000006,1042.0480082999857,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.1704749999917,1042.6839895999874,1044.5341411999834,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.53.238.wav,1044.5478645999974,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.6436505999882,[],control,0.0,0.0,0.0,control,4/4,dual_t,0.001,,0.006830601092896175,NO_RESPOND,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.150198439992,0.0945830999989993,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,129.0,4/4,dual,2.0,a,1.0,l,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,,,,,1044.7721498000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.6439091000066,1044.6441457000035,1044.6441552999895,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.7721498000028,1044.7721498000028,1045.2865964999946,1047.136689100007,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.55.841.wav,1047.1502734999813,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.246164399985,725.0,target,1.0,0.0,1.0,non-target,4/4,dual_t,0.7247515000053681,,1.5544077134986227,YES,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.75297805999,0.1014797999814618,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,130.0,4/4,dual,6.0,l,4.0,a,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,,,,,1047.3806220999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.2464158000075,1047.246612599993,1047.2466222000076,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.3806220999977,1047.8865292999835,1049.7418457999884,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h49.58.438.wav,1049.7478556999995,1049.963365100004,1049.963365100004,1049.963365100004,1049.963365100004,1049.963365100004,1049.963365100004,1049.8439607000037,2149.0,non-target,0.0,0.0,0.0,target,4/4,dual_t,2.1487331000098493,,1.6188524590163935,NO,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.3555808599951,0.106561699998565,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,131.0,4/4,dual,1.0,a,6.0,a,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,,,,,1049.963365100004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.8442225999895,1049.8444124999803,1049.8444230000025,1049.963365100004,1049.963365100004,1049.963365100004,1049.963365100004,1049.963365100004,1049.963365100004,1049.963365100004,1049.963365100004,1050.4725126999838,1052.344062899996,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.01.040.wav,1052.3501116999832,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.45030159998,[],non-target,0.0,0.0,0.0,non-target,4/4,dual_t,0.001,,0.006702412868632708,NO_RESPOND,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.9436948399934,0.0910698000225238,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,132.0,4/4,dual,1.0,a,4.0,l,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,5.0,5.0,5.0,,,,,1052.5798680000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.4506930999923,1052.450941099989,1052.450958899979,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.5798680000007,1052.5798680000007,1053.0940274999884,1054.944550699991,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.03.648.wav,1054.9574639000057,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.0603445000015,[],target,0.0,0.0,0.0,non-target,4/4,dual_t,0.001,,1.547043010752688,YES,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.5629299599998,0.1017492999962996,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,133.0,4/4,dual,1.0,l,4.0,a,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,6.0,6.0,6.0,,,,,1055.1824653999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.0606461999996,1055.0608360999904,1055.0608460000076,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.1824653999938,1055.6943940999918,1057.5468292000005,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.06.249.wav,1057.5598560000071,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.6538634999888,674.0,non-target,1.0,1.0,0.0,target,4/4,dual_t,0.674457999994047,,1.6754742547425472,YES,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.1632869599882,0.0940491000073961,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,134.0,4/4,dual,4.0,a,1.0,a,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,7.0,7.0,7.0,,,,,1057.7806230999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.6541726999858,1057.654414399993,1057.6544321999827,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.7806230999995,1057.7806230999995,1058.28040779999,1060.149697899993,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.08.844.wav,1060.1537902999844,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.2556714999955,935.0,non-target,1.0,0.0,1.0,non-target,4/4,dual_t,0.935163799993461,,2.0417789757412397,NO,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.7657505599811,0.0945510999881662,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,135.0,4/4,dual,3.0,a,4.0,l,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,8.0,8.0,8.0,,,,,1060.3772671000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.2561206999817,1060.2565228999883,1060.2565439000027,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.3772671000042,1060.8829266999965,1062.7520280999888,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.11.454.wav,1062.764754600008,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.8618509999942,2059.0,target,0.0,0.0,0.0,non-target,4/4,dual_t,2.058721900015371,,1.7789757412398923,YES,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.3514883399885,0.0935749000054784,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,136.0,4/4,dual,6.0,a,1.0,l,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,9.0,9.0,9.0,,,,,1062.9866468999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.8622228000022,1062.862471200002,1062.862484799989,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.9866468999826,1062.9866468999826,1063.485404999985,1065.3571370999853,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.14.051.wav,1065.3618036999833,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.4628785999955,[],target,0.0,0.0,0.0,non-target,4/4,dual_t,0.001,,0.006793478260869565,NO_RESPOND,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.970956259992,0.0942994999932125,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,137.0,4/4,dual,8.0,a,3.0,a,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,10.0,10.0,10.0,,,,,1065.5880949999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.4631643999892,1065.463371299993,1065.4633829999948,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.5880949999846,1065.5880949999846,1066.0880666000012,1067.9573380000074,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.16.660.wav,1067.9708696999878,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.067511100002,846.0,non-target,0.0,0.0,0.0,non-target,4/4,dual_t,0.8455042999994475,,0.05160857908847185,YES,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.5590404399964,0.0926922000071499,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,138.0,4/4,dual,6.0,l,1.0,l,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,11.0,11.0,11.0,,,,,1068.1908881999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.0677910999802,1068.068033299991,1068.0680457999988,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.1908881999843,1068.6906556999893,1070.5599159999983,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.19.257.wav,1070.5665165999962,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.6761218000029,[],target,0.0,0.0,0.0,target,4/4,dual_t,0.001,,0.12931034482758622,NO,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.1762508599816,0.093900499981828,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,139.0,4/4,dual,8.0,l,3.0,l,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,,,,,1070.7966479999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.6763905999833,1070.6765758999973,1070.6765855999838,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.7966479999886,1070.7966479999886,1071.295652700006,1073.1648243999807,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.21.865.wav,1073.174649799999,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.2682877999905,1902.0,target,0.0,0.0,0.0,target,4/4,dual_t,1.9023509999969972,,1.22,YES,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.7788652599877,0.0933035000052768,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,140.0,4/4,dual,2.0,a,8.0,a,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,13.0,13.0,13.0,,,,,1073.3886807999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.2685647000037,1073.2687800999847,1073.268794100004,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.3886807999806,1073.895868099993,1075.7650895999975,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.24.467.wav,1075.7765843999805,1076.000027800008,1076.000027800008,1076.000027800008,1076.000027800008,1076.000027800008,1076.000027800008,1075.8780449999904,[],non-target,0.0,0.0,0.0,non-target,4/4,dual_t,0.001,,0.006702412868632708,NO_RESPOND,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.3668371399808,0.0929912999854423,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
126:168,4/4,2-,dual,141.0,4/4,dual,6.0,a,3.0,l,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,14.0,14.0,14.0,,,,,1076.000027800008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.878321199998,1075.8785360000038,1075.878547500004,1076.000027800008,1076.000027800008,1076.000027800008,1076.000027800008,1076.000027800008,1076.000027800008,1076.000027800008,1076.000027800008,1076.5152734000003,1078.369955000002,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h50.27.068.wav,1078.3778384999896,1078.5935523999797,1078.5935523999797,1078.5935523999797,1078.5935523999797,1078.5935523999797,1078.5935523999797,1078.473384699988,[],target,0.0,0.0,0.0,non-target,4/4,dual_t,0.001,,0.014666666666666665,NO,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.983997859995,0.0946065999742131,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
